,button,event_type,target,time,x,y,step,turkId
0,1,mousedown,risk-return,401937.96,1107,744,1,0
1,1,mousedirchange,"[id=""portfolio-stats""]>svg",402195.79500000004,1128,721,1,0
2,1,mousedirchange,"[id=""portfolio-stats""]>svg",402235.61500000005,1130,715,1,0
3,1,mousedirchange,"[id=""portfolio-stats""]>svg",402259.63,1131,713,1,0
4,1,mouseup,"[id=""portfolio-stats""]>svg",402603.905,1131,711,1,0
5,1,click,"[id=""portfolio-stats""]>svg",402603.905,1131,711,1,0
6,1,mousedown,"[id=""portfolio-stats""]>svg",402949.99,1112,739,1,0
7,1,mouseup,risk-return,403053.65,1107,746,1,0
8,1,click,"[id=""portfolio-stats""]>svg",403053.65,1107,746,1,0
9,1,mousedown,alloc-slider-1,404787.79500000004,524,449,1,0
10,1,mousedirchange,alloc-slider-1,405173.63000000006,528,451,1,0
11,1,mousedirchange,alloc-slider-1,405261.57500000007,530,452,1,0
12,1,mousedirchange,alloc-slider-1,405375.575,532,453,1,0
13,1,mousedirchange,alloc-slider-1,406717.525,532,454,1,0
14,1,mousedirchange,alloc-slider-1,406765.43000000005,537,458,1,0
15,1,mousedirchange,alloc-slider-1,406797.61000000004,540,459,1,0
16,1,mousedirchange,alloc-slider-1,406925.41000000003,545,462,1,0
17,1,mousedirchange,alloc-slider-1,407728.2050000001,556,464,1,0
18,1,mousedirchange,alloc-slider-1,408507.55000000005,571,468,1,0
19,1,mousedirchange,alloc-slider-1,408635.57,575,458,1,0
20,1,mousedirchange,alloc-slider-1,408843.30500000005,579,453,1,0
21,1,mousedirchange,alloc-slider-1,408867.4600000001,581,452,1,0
22,1,mousedirchange,alloc-slider-1,408979.61500000005,583,450,1,0
23,1,mousedirchange,alloc-slider-1,409043.86000000004,586,447,1,0
24,1,mousedirchange,alloc-slider-1,409093.43500000006,589,444,1,0
25,1,mousedirchange,alloc-slider-1,409173.155,593,441,1,0
26,1,mousedirchange,alloc-slider-1,409847.72000000003,595,440,1,0
27,1,mousedirchange,alloc-slider-1,409895.6450000001,590,444,1,0
28,1,mousedirchange,alloc-slider-1,410095.75,588,445,1,0
29,1,mousedirchange,alloc-slider-1,410135.635,586,446,1,0
30,1,mousedirchange,alloc-slider-1,410601.555,583,448,1,0
31,1,mousedirchange,alloc-slider-1,410649.34500000003,581,449,1,0
32,1,mouseup,alloc-slider-1,410860.145,580,450,1,0
33,1,click,alloc-slider-1,410860.145,580,450,1,0
34,1,mousedown,alloc-slider-2,411727.81000000006,531,483,1,0
35,1,mousedirchange,alloc-slider-2,412225.905,549,484,1,0
36,1,mousedirchange,alloc-slider-2,414217.67000000004,580,489,1,0
37,1,mousedirchange,alloc-slider-2,414499.25,576,491,1,0
38,1,mousedirchange,alloc-slider-2,414723.57000000007,571,494,1,0
39,1,mouseup,alloc-slider-2,415006.05500000005,571,494,1,0
40,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(10)>div>button",427033.76,706,768,1,0
41,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(10)>div>button",427107.91500000004,706,768,1,0
42,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(10)>div>button",427107.91500000004,706,768,1,0
43,1,mousedown,alloc-slider-4,428400.025,533,563,1,0
44,1,mousedirchange,alloc-slider-4,430399.41500000004,581,562,1,0
45,1,mousedirchange,alloc-slider-4,430815.42500000005,560,568,1,0
46,1,mousedirchange,alloc-slider-4,431209.46,512,586,1,0
47,1,mousedirchange,alloc-slider-4,431893.62500000006,549,586,1,0
48,1,mouseup,alloc-slider-4,432213.3450000001,552,584,1,0
49,1,mousedown,alloc-slider-5,438697.78500000003,528,605,1,0
50,1,mousedirchange,alloc-slider-5,439089.29500000004,582,614,1,0
51,1,mousedirchange,alloc-slider-5,439187.15,593,618,1,0
52,1,mousedirchange,alloc-slider-5,439957.43000000005,609,626,1,0
53,1,mousedirchange,alloc-slider-5,440061.36000000004,612,627,1,0
54,1,mousedirchange,alloc-slider-5,440127.24000000005,614,628,1,0
55,1,mouseup,alloc-slider-5,441541.705,601,625,1,0
56,1,mousedown,alloc-slider-3,442327.575,532,517,1,0
57,1,mousedirchange,alloc-slider-3,442753.395,553,528,1,0
58,1,mouseup,alloc-slider-3,444341.97500000003,554,528,1,0
59,1,click,alloc-slider-3,444341.97500000003,554,528,1,0
60,1,mousedown,alloc-slider-2,445311.52,573,481,1,0
61,1,mousedirchange,alloc-slider-2,445977.41000000003,558,481,1,0
62,1,mousedirchange,alloc-slider-2,446033.18500000006,566,482,1,0
63,1,mousedirchange,alloc-slider-2,446329.50000000006,588,485,1,0
64,1,mousedirchange,alloc-slider-2,447173.43500000006,592,486,1,0
65,1,mousedirchange,alloc-slider-2,447269.645,595,487,1,0
66,1,mouseup,alloc-slider-2,447389.84500000003,596,487,1,0
67,1,click,alloc-slider-2,447389.84500000003,596,487,1,0
68,1,mousedown,alloc-slider-1,447845.695,576,451,1,0
69,1,mousedirchange,alloc-slider-1,447943.39,582,455,1,0
70,1,mouseup,alloc-slider-1,448529.4,595,459,1,0
71,1,click,alloc-slider-1,448529.4,595,459,1,0
72,1,mousedown,alloc-slider-4,449459.655,548,553,1,0
73,1,mousedirchange,alloc-slider-4,449967.325,546,552,1,0
74,1,mousedirchange,alloc-slider-4,450905.55000000005,549,553,1,0
75,1,mouseup,alloc-slider-4,451699.29500000004,574,566,1,0
76,1,click,alloc-slider-4,451699.29500000004,574,566,1,0
77,1,mousedown,alloc-slider-5,452111.69,603,594,1,0
78,1,mousedirchange,alloc-slider-5,452921.66000000003,582,584,1,0
79,1,mousedirchange,alloc-slider-5,453297.12000000005,609,596,1,0
80,1,mousedirchange,alloc-slider-5,453691.35000000003,611,597,1,0
81,1,mousedirchange,alloc-slider-5,454239.09500000003,590,587,1,0
82,1,mousedirchange,alloc-slider-5,454463.495,574,580,1,0
83,1,mousedirchange,alloc-slider-5,454687.47500000003,569,578,1,0
84,1,mousedirchange,alloc-slider-5,455169.44500000007,565,577,1,0
85,1,mousedirchange,alloc-slider-5,455321.49000000005,563,576,1,0
86,1,mouseup,alloc-slider-5,455329.31500000006,563,575,1,0
87,1,mousedown,alloc-slider-4,455659.62500000006,555,557,1,0
88,1,mousedirchange,alloc-slider-4,456197.11,585,571,1,0
89,1,mouseup,alloc-slider-4,457331.47000000003,590,573,1,0
90,1,mousedown,alloc-slider-3,457739.54000000004,542,512,1,0
91,1,mousedirchange,alloc-slider-3,457973.51,553,521,1,0
92,1,mousedirchange,alloc-slider-3,458109.18000000005,565,528,1,0
93,1,mousedirchange,alloc-slider-3,458157.5150000001,568,529,1,0
94,1,mousedirchange,alloc-slider-3,458231.43500000006,571,531,1,0
95,1,mouseup,alloc-slider-3,458543.895,599,534,1,0
96,1,mousedown,alloc-slider-4,459017.60500000004,587,554,1,0
97,1,mousedirchange,alloc-slider-4,459555.41500000004,580,553,1,0
98,1,mousedirchange,alloc-slider-4,459725.33,592,560,1,0
99,1,mousedirchange,alloc-slider-4,459749.5250000001,595,561,1,0
100,1,mousedirchange,alloc-slider-4,459773.3900000001,597,563,1,0
101,1,mouseup,alloc-slider-4,460119.895,612,567,1,0
102,1,click,alloc-slider-4,460119.895,612,567,1,0
103,1,mousedown,"[id=""portfolio-stats""]>svg",460729.98000000004,1149,748,1,0
104,1,mouseup,"[id=""portfolio-stats""]>svg",460833.585,1149,748,1,0
105,1,click,"[id=""portfolio-stats""]>svg",460833.585,1149,748,1,0
106,1,mousedown,alloc-slider-4,464299.44000000006,590,559,1,0
107,1,mousedirchange,alloc-slider-4,464483.56,614,562,1,0
108,1,mouseup,alloc-slider-4,464699.91000000003,618,562,1,0
109,1,click,alloc-slider-4,464699.91000000003,618,562,1,0
110,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(10)>div>button",466129.54500000004,774,723,1,0
111,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(10)>div>button",466201.23500000004,774,723,1,0
112,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(10)>div>button",466201.23500000004,774,723,1,0
113,1,mousedown,risk-return,468647.64,1187,485,1,0
114,1,mousedirchange,"[id=""portfolio-stats""]>svg",469113.30000000005,1175,525,1,0
115,1,mousedirchange,"[id=""portfolio-stats""]>svg",469145.3950000001,1176,522,1,0
116,1,mousedirchange,"[id=""portfolio-stats""]>svg",469257.44,1187,507,1,0
117,1,mousedirchange,"[id=""portfolio-stats""]>svg",469361.16500000004,1190,496,1,0
118,1,mousedirchange,"[id=""portfolio-stats""]>svg",469393.47000000003,1191,493,1,0
119,1,mouseup,"[id=""portfolio-stats""]>svg",469393.55500000005,1191,493,1,0
120,1,click,"[id=""portfolio-stats""]>svg",469393.55500000005,1191,493,1,0
121,1,mousedown,"[id=""portfolio-stats""]>svg",469625.5150000001,1201,497,1,0
122,1,mouseup,"[id=""portfolio-stats""]>svg",469689.93000000005,1201,497,1,0
123,1,click,"[id=""portfolio-stats""]>svg",469689.93000000005,1201,497,1,0
124,1,mousedown,alloc-slider-2,481223.45,572,478,1,0
125,1,mousedirchange,alloc-slider-2,481481.24,571,476,1,0
126,1,mousedirchange,alloc-slider-2,481545.2,568,474,1,0
127,1,mousedirchange,alloc-slider-2,481705.41500000004,565,473,1,0
128,1,mousedirchange,alloc-slider-2,481777.31500000006,562,471,1,0
129,1,mousedirchange,alloc-slider-2,481905.24500000005,559,470,1,0
130,1,mousedirchange,alloc-slider-2,482171.155,545,469,1,0
131,1,mousedirchange,alloc-slider-2,482685.10000000003,539,470,1,0
132,1,mouseup,alloc-slider-2,482813.00000000006,538,470,1,0
133,1,mousedown,alloc-slider-3,483657.44000000006,548,533,1,0
134,1,mousedirchange,alloc-slider-3,483729.62500000006,549,535,1,0
135,1,mousedirchange,alloc-slider-3,483849.11500000005,559,542,1,0
136,1,mousedirchange,alloc-slider-3,483905.19500000007,561,543,1,0
137,1,mousedirchange,alloc-slider-3,483929.3300000001,563,544,1,0
138,1,mousedirchange,alloc-slider-3,483953.34500000003,566,545,1,0
139,1,mousedirchange,alloc-slider-3,484009.065,572,550,1,0
140,1,mousedirchange,alloc-slider-3,484057.23000000004,576,553,1,0
141,1,mousedirchange,alloc-slider-3,484082.96,578,554,1,0
142,1,mousedirchange,alloc-slider-3,484121.59,582,557,1,0
143,1,mousedirchange,alloc-slider-3,484178.955,591,563,1,0
144,1,mousedirchange,alloc-slider-3,484203.31000000006,594,566,1,0
145,1,mousedirchange,alloc-slider-3,484347.76000000007,612,577,1,0
146,1,mousedirchange,alloc-slider-3,484443.54000000004,619,581,1,0
147,1,mousedirchange,alloc-slider-3,485279.16500000004,568,559,1,0
148,1,mousedirchange,alloc-slider-3,485327.54000000004,566,557,1,0
149,1,mouseup,alloc-slider-3,485753.56000000006,562,554,1,0
150,1,mousedown,alloc-slider-2,486211.43000000005,542,487,1,0
151,1,mousedirchange,alloc-slider-2,486461.23500000004,599,506,1,0
152,1,mousedirchange,alloc-slider-2,486541.38500000007,604,508,1,0
153,1,mousedirchange,alloc-slider-2,486589.13500000007,609,510,1,0
154,1,mouseup,alloc-slider-2,486685.22500000003,610,511,1,0
155,1,mousedown,alloc-slider-2,488003.45000000007,559,471,1,0
156,1,mouseup,alloc-slider-2,488381.68,548,468,1,0
157,1,mousedown,alloc-slider-1,489225.60500000004,579,452,1,0
158,1,mousedirchange,alloc-slider-1,489563.17000000004,561,449,1,0
159,1,mousedirchange,alloc-slider-1,489843.2100000001,557,449,1,0
160,1,mousedirchange,alloc-slider-1,489891.15,561,452,1,0
161,1,mousedirchange,alloc-slider-1,489915.18500000006,564,453,1,0
162,1,mouseup,alloc-slider-1,490677.66000000003,605,459,1,0
163,1,click,alloc-slider-1,490677.66000000003,605,459,1,0
164,1,mousedown,alloc-slider-2,491439.395,551,487,1,0
165,1,mouseup,alloc-slider-2,491995.60000000003,599,490,1,0
166,1,click,alloc-slider-2,491995.60000000003,599,490,1,0
167,1,mousedown,alloc-slider-3,492893.2800000001,564,520,1,0
168,1,mousedirchange,alloc-slider-3,493079.2050000001,558,519,1,0
169,1,mouseup,alloc-slider-3,494525.02,555,519,1,0
170,1,click,alloc-slider-3,494525.02,555,519,1,0
171,1,mousedown,alloc-slider-4,495619.47000000003,588,557,1,0
172,1,mousedirchange,alloc-slider-4,495765.23000000004,590,558,1,0
173,1,mousedirchange,alloc-slider-4,495877.17500000005,595,561,1,0
174,1,mousedirchange,alloc-slider-4,496127.23000000004,599,562,1,0
175,1,mousedirchange,alloc-slider-4,496495.05500000005,605,563,1,0
176,1,mousedirchange,alloc-slider-4,496979.12500000006,600,561,1,0
177,1,mousedirchange,alloc-slider-4,497011.19000000006,597,560,1,0
178,1,mousedirchange,alloc-slider-4,497083.29000000004,592,558,1,0
179,1,mousedirchange,alloc-slider-4,497171.2650000001,589,556,1,0
180,1,mousedirchange,alloc-slider-4,497274.895,581,552,1,0
181,1,mousedirchange,alloc-slider-4,497541.15,579,551,1,0
182,1,mouseup,alloc-slider-4,497541.2200000001,579,551,1,0
183,1,click,alloc-slider-4,497541.2200000001,579,551,1,0
184,1,mousedown,alloc-slider-3,498031.34500000003,551,520,1,0
185,1,mousedirchange,alloc-slider-3,498247.13,570,527,1,0
186,1,mousedirchange,alloc-slider-3,498321.27,577,531,1,0
187,1,mousedirchange,alloc-slider-3,498473.70000000007,589,538,1,0
188,1,mousedirchange,alloc-slider-3,498505.31000000006,592,539,1,0
189,1,mousedirchange,alloc-slider-3,498889.23000000004,598,541,1,0
190,1,mousedirchange,alloc-slider-3,499171.145,561,520,1,0
191,1,mouseup,alloc-slider-3,499451.62000000005,558,519,1,0
192,1,click,alloc-slider-3,499451.62000000005,558,519,1,0
193,1,mousedown,alloc-slider-5,500175.41500000004,566,582,1,0
194,1,mousedirchange,alloc-slider-5,500351.11500000005,570,585,1,0
195,1,mousedirchange,alloc-slider-5,500430.955,573,587,1,0
196,1,mousedirchange,alloc-slider-5,500463.1400000001,575,588,1,0
197,1,mousedirchange,alloc-slider-5,500511.07500000007,581,590,1,0
198,1,mousedirchange,alloc-slider-5,500783.11000000004,590,594,1,0
199,1,mousedirchange,alloc-slider-5,501105.215,587,593,1,0
200,1,mousedirchange,alloc-slider-5,501129.57500000007,583,592,1,0
201,1,mousedirchange,alloc-slider-5,501264.99500000005,576,588,1,0
202,1,mouseup,alloc-slider-5,501947.05000000005,567,586,1,0
203,1,click,alloc-slider-5,501947.05000000005,567,586,1,0
204,1,mousedown,alloc-slider-4,502637.525,576,560,1,0
205,1,mousedirchange,alloc-slider-4,502878.82500000007,573,558,1,0
206,1,mousedirchange,alloc-slider-4,502934.79000000004,571,556,1,0
207,1,mousedirchange,alloc-slider-4,502983.39,569,555,1,0
208,1,mousedirchange,alloc-slider-4,503407.09,590,565,1,0
209,1,mouseup,alloc-slider-4,503929.69000000006,610,570,1,0
210,1,mousedown,alloc-slider-3,504485.35000000003,564,526,1,0
211,1,mouseup,alloc-slider-3,504909.67500000005,596,529,1,0
212,1,click,alloc-slider-3,504909.67500000005,596,529,1,0
213,1,mousedown,alloc-slider-2,505585.30500000005,544,485,1,0
214,1,mousedirchange,alloc-slider-2,505809.455,593,492,1,0
215,1,mouseup,alloc-slider-2,505825.10000000003,594,490,1,0
216,1,click,alloc-slider-2,505825.10000000003,594,490,1,0
217,1,mousedown,saved-port-1,510613.29000000004,1181,481,1,0
218,1,mouseup,saved-port-1,510709.445,1181,481,1,0
219,1,click,saved-port-1,510709.445,1181,481,1,0
220,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(3)>div>button",513375.24500000005,938,875,1,0
221,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(3)>div>button",513473.16000000003,938,875,1,0
222,1,click,"[id=""portfolio-selection""]>div:nth-child(3)>div>button",513473.16000000003,938,875,1,0
223,1,mousedown,alloc-slider-3,531589.0850000001,525,930,1,0
224,1,mousedown,alloc-slider-3,531589.0850000001,525,930,1,0
225,1,mousedirchange,alloc-slider-3,531692.6400000001,526,931,1,0
226,1,mousedirchange,alloc-slider-3,531708.93,527,931,1,0
227,1,mousedirchange,alloc-slider-3,531732.87,529,932,1,0
228,1,mousedirchange,alloc-slider-3,531741.12,530,932,1,0
229,1,mousedirchange,alloc-slider-3,531764.9,532,933,1,0
230,1,mousedirchange,alloc-slider-3,531781.0650000001,533,934,1,0
231,1,mousedirchange,alloc-slider-3,531845.28,535,934,1,0
232,1,mousedirchange,alloc-slider-3,531861.04,536,934,1,0
233,1,mousedirchange,alloc-slider-3,531949.25,537,935,1,0
234,1,mousedirchange,alloc-slider-3,534452.99,538,935,1,0
235,1,mousedirchange,alloc-slider-3,534468.9600000001,539,936,1,0
236,1,mousedirchange,alloc-slider-3,534493.18,540,936,1,0
237,1,mousedirchange,alloc-slider-3,534516.735,541,919,1,0
238,1,mousedirchange,alloc-slider-3,534548.8400000001,543,920,1,0
239,1,mousedirchange,alloc-slider-3,534597.2000000001,548,921,1,0
240,1,mousedirchange,alloc-slider-3,534612.98,549,921,1,0
241,1,mousedirchange,alloc-slider-3,534637.16,551,921,1,0
242,1,mousedirchange,alloc-slider-3,534652.8850000001,552,921,1,0
243,1,mousedirchange,alloc-slider-3,534692.8300000001,554,921,1,0
244,1,mousedirchange,alloc-slider-3,534701.1500000001,555,921,1,0
245,1,mousedirchange,alloc-slider-3,534765.0900000001,557,921,1,0
246,1,mousedirchange,alloc-slider-3,535021.145,557,922,1,0
247,1,mousedirchange,alloc-slider-3,535167.1200000001,559,922,1,0
248,1,mousedirchange,alloc-slider-3,535199.155,560,923,1,0
249,1,mousedirchange,alloc-slider-3,535223.05,562,923,1,0
250,1,mousedirchange,alloc-slider-3,535238.8850000001,563,924,1,0
251,1,mousedirchange,alloc-slider-3,535262.935,569,924,1,0
252,1,mousedirchange,alloc-slider-3,535271.1000000001,570,925,1,0
253,1,mousedirchange,alloc-slider-3,535295.01,575,927,1,0
254,1,mousedirchange,alloc-slider-3,535311.015,579,927,1,0
255,1,mousedirchange,alloc-slider-3,535342.9000000001,582,929,1,0
256,1,mousedirchange,alloc-slider-3,535350.8350000001,583,929,1,0
257,1,mousedirchange,alloc-slider-3,535374.985,585,929,1,0
258,1,mousedirchange,alloc-slider-3,535390.8650000001,586,929,1,0
259,1,mousedirchange,alloc-slider-3,535433.285,587,930,1,0
260,1,mousedirchange,alloc-slider-3,535439.0700000001,588,930,1,0
261,1,mousedirchange,alloc-slider-3,535553.09,590,930,1,0
262,1,mousedirchange,alloc-slider-3,535569.06,591,930,1,0
263,1,mousedirchange,alloc-slider-3,535592.9550000001,593,930,1,0
264,1,mousedirchange,alloc-slider-3,535600.925,594,930,1,0
265,1,mousedirchange,alloc-slider-3,535632.995,602,931,1,0
266,1,mousedirchange,alloc-slider-3,535648.7500000001,605,932,1,0
267,1,mousedirchange,alloc-slider-3,535689.255,608,932,1,0
268,1,mousedirchange,alloc-slider-3,535761.14,609,932,1,0
269,1,mousedirchange,alloc-slider-3,535873.1150000001,611,933,1,0
270,1,mousedirchange,alloc-slider-3,536597.05,610,933,1,0
271,1,mousedirchange,alloc-slider-3,536629.0750000001,598,931,1,0
272,1,mousedirchange,alloc-slider-3,536644.9550000001,589,930,1,0
273,1,mousedirchange,alloc-slider-3,536676.9500000001,575,928,1,0
274,1,mousedirchange,alloc-slider-3,536692.885,573,928,1,0
275,1,mousedirchange,alloc-slider-3,537007.045,570,927,1,0
276,1,mousedirchange,alloc-slider-3,537022.9,569,927,1,0
277,1,mousedirchange,alloc-slider-3,537054.6350000001,567,927,1,0
278,1,mousedirchange,alloc-slider-3,537062.995,567,926,1,0
279,1,mouseup,alloc-slider-3,537495.535,567,926,1,0
280,1,mouseup,alloc-slider-3,537495.535,567,926,2,0
281,1,click,alloc-slider-3,537495.535,567,926,1,0
282,1,click,alloc-slider-3,537495.535,567,926,2,0
283,1,mousedown,alloc-slider-2,538466.395,525,881,1,0
284,1,mousedown,alloc-slider-2,538466.395,525,881,1,0
285,1,mousedirchange,alloc-slider-2,538552.595,527,881,1,0
286,1,mousedirchange,alloc-slider-2,538568.885,529,882,1,0
287,1,mousedirchange,alloc-slider-2,538592.8200000001,530,883,1,0
288,1,mousedirchange,alloc-slider-2,538600.95,532,884,1,0
289,1,mousedirchange,alloc-slider-2,538616.9450000001,534,884,1,0
290,1,mousedirchange,alloc-slider-2,538627.07,536,885,1,0
291,1,mousedirchange,alloc-slider-2,538648.8300000001,543,870,1,0
292,1,mousedirchange,alloc-slider-2,538674.925,550,872,1,0
293,1,mousedirchange,alloc-slider-2,538714.87,557,875,1,0
294,1,mousedirchange,alloc-slider-2,538722.715,559,876,1,0
295,1,mousedirchange,alloc-slider-2,538866.9550000001,561,876,1,0
296,1,mousedirchange,alloc-slider-2,538874.9700000001,562,877,1,0
297,1,mousedirchange,alloc-slider-2,538891.045,565,877,1,0
298,1,mousedirchange,alloc-slider-2,538898.9800000001,566,878,1,0
299,1,mousedirchange,alloc-slider-2,538914.99,569,878,1,0
300,1,mousedirchange,alloc-slider-2,538938.98,572,879,1,0
301,1,mousedirchange,alloc-slider-2,538962.7300000001,574,879,1,0
302,1,mousedirchange,alloc-slider-2,538986.8099999999,575,879,1,0
303,1,mousedirchange,alloc-slider-2,539059.0950000001,576,880,1,0
304,1,mouseup,alloc-slider-2,539507.54,576,880,1,0
305,1,mouseup,alloc-slider-2,539507.54,576,880,2,0
306,1,click,alloc-slider-2,539507.54,576,880,1,0
307,1,click,alloc-slider-2,539507.54,576,880,2,0
308,1,mousedown,alloc-slider-1,540279.0950000001,528,832,1,0
309,1,mousedown,alloc-slider-1,540279.0950000001,528,832,1,0
310,1,mousedirchange,alloc-slider-1,540414.935,537,838,1,0
311,1,mousedirchange,alloc-slider-1,540430.965,545,842,1,0
312,1,mousedirchange,alloc-slider-1,540446.9500000001,551,833,1,0
313,1,mousedirchange,alloc-slider-1,540464.04,554,835,1,0
314,1,mousedirchange,alloc-slider-1,541289.0100000001,557,836,1,0
315,1,mousedirchange,alloc-slider-1,541297.035,558,836,1,0
316,1,mousedirchange,alloc-slider-1,541328.85,563,839,1,0
317,1,mousedirchange,alloc-slider-1,541336.98,565,840,1,0
318,1,mousedirchange,alloc-slider-1,541360.92,568,841,1,0
319,1,mousedirchange,alloc-slider-1,541368.5850000001,568,842,1,0
320,1,mousedirchange,alloc-slider-1,541384.72,570,842,1,0
321,1,mousedirchange,alloc-slider-1,541392.6600000001,570,843,1,0
322,1,mousedirchange,alloc-slider-1,541416.5800000001,572,844,1,0
323,1,mousedirchange,alloc-slider-1,541425.0000000001,573,844,1,0
324,1,mousedirchange,alloc-slider-1,541472.885,574,845,1,0
325,1,mousedirchange,alloc-slider-1,542115.0100000001,576,846,1,0
326,1,mousedirchange,alloc-slider-1,542146.56,582,850,1,0
327,1,mousedirchange,alloc-slider-1,542162.6950000001,585,852,1,0
328,1,mousedirchange,alloc-slider-1,542178.685,587,854,1,0
329,1,mousedirchange,alloc-slider-1,542187.275,589,854,1,0
330,1,mousedirchange,alloc-slider-1,542202.91,590,855,1,0
331,1,mousedirchange,alloc-slider-1,542210.865,591,855,1,0
332,1,mousedirchange,alloc-slider-1,542870.8300000001,589,856,1,0
333,1,mousedirchange,alloc-slider-1,542886.8550000001,585,854,1,0
334,1,mousedirchange,alloc-slider-1,542918.485,581,854,1,0
335,1,mousedirchange,alloc-slider-1,542926.83,580,854,1,0
336,1,mousedirchange,alloc-slider-1,542942.9400000001,578,853,1,0
337,1,mousedirchange,alloc-slider-1,542950.7450000001,576,853,1,0
338,1,mousedirchange,alloc-slider-1,542966.78,573,852,1,0
339,1,mousedirchange,alloc-slider-1,542974.7250000001,572,852,1,0
340,1,mousedirchange,alloc-slider-1,543735.1500000001,569,851,1,0
341,1,mousedirchange,alloc-slider-1,543751.0000000001,568,851,1,0
342,1,mousedirchange,alloc-slider-1,543785.0000000001,566,850,1,0
343,1,mousedirchange,alloc-slider-1,543801.1150000001,565,850,1,0
344,1,mousedirchange,alloc-slider-1,543833.075,563,849,1,0
345,1,mouseup,alloc-slider-1,544249.4400000001,563,849,1,0
346,1,mouseup,alloc-slider-1,544249.4400000001,563,849,2,0
347,1,mousedown,alloc-slider-4,544947.17,524,920,1,0
348,1,mousedown,alloc-slider-4,544947.17,524,920,1,0
349,1,mousedirchange,alloc-slider-4,545114.935,525,921,1,0
350,1,mousedirchange,alloc-slider-4,545130.8099999999,526,922,1,0
351,1,mousedirchange,alloc-slider-4,545179.3150000001,528,922,1,0
352,1,mousedirchange,alloc-slider-4,545186.995,528,923,1,0
353,1,mousedirchange,alloc-slider-4,545218.9900000001,531,924,1,0
354,1,mousedirchange,alloc-slider-4,545234.99,532,925,1,0
355,1,mousedirchange,alloc-slider-4,545250.805,534,925,1,0
356,1,mousedirchange,alloc-slider-4,545267.3950000001,534,926,1,0
357,1,mousedirchange,alloc-slider-4,545290.9850000001,536,926,1,0
358,1,mousedirchange,alloc-slider-4,545323.1950000001,537,926,1,0
359,1,mousedirchange,alloc-slider-4,545379.0650000001,538,927,1,0
360,1,mousedirchange,alloc-slider-4,545403.045,539,927,1,0
361,1,mousedirchange,alloc-slider-4,545426.96,541,927,1,0
362,1,mousedirchange,alloc-slider-4,545475.005,542,927,1,0
363,1,mousedirchange,alloc-slider-4,545524.9,543,928,1,0
364,1,mousedirchange,alloc-slider-4,545556.67,544,929,1,0
365,1,mousedirchange,alloc-slider-4,545612.7650000001,546,929,1,0
366,1,mousedirchange,alloc-slider-4,545644.89,547,929,1,0
367,1,mousedirchange,alloc-slider-4,545676.91,549,930,1,0
368,1,mousedirchange,alloc-slider-4,545692.76,550,930,1,0
369,1,mousedirchange,alloc-slider-4,545724.9700000001,551,931,1,0
370,1,mousedirchange,alloc-slider-4,545740.8650000001,552,931,1,0
371,1,mousedirchange,alloc-slider-4,545772.9750000001,554,931,1,0
372,1,mousedirchange,alloc-slider-4,545788.7100000001,555,931,1,0
373,1,mousedirchange,alloc-slider-4,545988.9400000001,557,931,1,0
374,1,mousedirchange,alloc-slider-4,545996.84,557,932,1,0
375,1,mousedirchange,alloc-slider-4,546598.555,560,934,1,0
376,1,mousedirchange,alloc-slider-4,546615.3250000001,562,935,1,0
377,1,mousedirchange,alloc-slider-4,546647.015,564,936,1,0
378,1,mousedirchange,alloc-slider-4,546686.925,565,936,1,0
379,1,mousedirchange,alloc-slider-4,546895.015,567,937,1,0
380,1,mousedirchange,alloc-slider-4,546912.685,569,937,1,0
381,1,mousedirchange,alloc-slider-4,546928.8400000001,571,937,1,0
382,1,mousedirchange,alloc-slider-4,546936.905,572,937,1,0
383,1,mousedirchange,alloc-slider-4,546960.685,575,938,1,0
384,1,mousedirchange,alloc-slider-4,546968.6250000001,576,938,1,0
385,1,mousedirchange,alloc-slider-4,546992.68,582,938,1,0
386,1,mousedirchange,alloc-slider-4,547001.2350000001,585,938,1,0
387,1,mousedirchange,alloc-slider-4,547016.575,590,938,1,0
388,1,mousedirchange,alloc-slider-4,547024.77,591,938,1,0
389,1,mousedirchange,alloc-slider-4,547040.915,595,938,1,0
390,1,mousedirchange,alloc-slider-4,547048.815,597,939,1,0
391,1,mousedirchange,alloc-slider-4,547064.9450000001,599,939,1,0
392,1,mousedirchange,alloc-slider-4,547072.8200000001,600,939,1,0
393,1,mousedirchange,alloc-slider-4,547209.0000000001,602,939,1,0
394,1,mousedirchange,alloc-slider-4,547249.005,602,940,1,0
395,1,mousedirchange,alloc-slider-4,548012.8150000001,597,940,1,0
396,1,mousedirchange,alloc-slider-4,548020.8650000001,594,939,1,0
